order_id,customer_id,product_id,product_name,product_family,order_date,status,quantity,unit_price,amount,region,forecast_quarter,notes
SO-1000146,Dealer-D017,PROD-3600,Model 3600 Engine,Engines,2026-01-06,Shipped,5,490530.8781684968,2452654.3908424843,South America,Q2-2026,Late specific study word base.
SO-1000147,Dealer-D020,PROD-D9,Model D9 Bulldozer,Dozers,2026-06-26,Scheduled,1,228925.57034879175,228925.57034879175,South America,Q2-2026,Always remain yard model particular hair.
SO-1000148,Dealer-D025,PROD-380,Model 380F Excavator,Excavators,2026-01-02,Back Ordered,10,345540.2285635507,3455402.2856355067,Europe,Q3-2026,Hold simple quickly appear piece free form.
SO-1000149,Dealer-D039,PROD-950,Model 950 Wheel Loader,Loaders,2026-01-20,Shipped,12,91430.14373711395,1097161.7248453675,Asia Pacific,Q3-2026,Question exist rich prevent trade their four old center glass.
SO-1000150,Dealer-D047,PROD-3600,Model 3600 Engine,Engines,2026-06-07,Back Ordered,5,56799.80789651377,283999.03948256886,Europe,Q2-2026,Can remember be next poor foreign campaign reflect.
SO-1000151,Dealer-D009,PROD-3500,Model 3500 Engine,Engines,2026-04-06,Scheduled,6,190808.32739614169,1144849.96437685,Asia Pacific,Q2-2026,Behavior provide meet adult final week game she court yourself.
SO-1000152,Dealer-D029,PROD-390,Model 390F Excavator,Excavators,2026-03-06,Booked,3,97657.61198169093,292972.8359450728,Europe,Q2-2026,Baby such big side strong this.
SO-1000153,Dealer-D048,PROD-320,Model 320 Excavator,Excavators,2026-05-03,Delivered,10,314413.64199923084,3144136.419992308,North America,Q1-2026,Product then peace others child.
SO-1000154,Dealer-D028,PROD-3500,Model 3500 Engine,Engines,2026-04-23,Shipped,4,471320.2127359486,1885280.8509437945,Europe,Q1-2026,Story side speak close join improve.
SO-1000155,Dealer-D010,PROD-390,Model 390F Excavator,Excavators,2026-03-14,Submitted,6,489653.1294975246,2937918.7769851475,South America,Q3-2026,Wide particular sell six doctor dream whole.
SO-1000156,Dealer-D050,PROD-380,Model 380F Excavator,Excavators,2026-03-26,Scheduled,12,245309.43771894148,2943713.252627298,Africa,Q3-2026,Tough create question now key show sing me industry.
SO-1000157,Dealer-D009,PROD-D6,Model D6 Bulldozer,Dozers,2026-05-27,Shipped,10,153127.37804637296,1531273.7804637295,North America,Q2-2026,Stage soon catch economic political them.
SO-1000158,Dealer-D050,PROD-390,Model 390F Excavator,Excavators,2026-06-17,Invoiced,8,139671.65141006035,1117373.2112804828,Asia Pacific,Q3-2026,Various represent middle by base civil last message store begin.
SO-1000159,Dealer-D033,PROD-D9,Model D9 Bulldozer,Dozers,2026-04-20,On Hold,5,84715.32584281184,423576.6292140592,Europe,Q1-2026,Stage this us increase how hear history.
SO-1000160,Dealer-D050,PROD-380,Model 380F Excavator,Excavators,2026-03-03,Submitted,1,352792.2508691359,352792.2508691359,South America,Q2-2026,Heart agreement us stuff practice.
SO-1000161,Dealer-D038,PROD-380,Model 380F Excavator,Excavators,2026-06-13,Shipped,10,140126.90804043165,1401269.0804043165,North America,Q3-2026,Case expert stop receive catch relationship.
SO-1000162,Dealer-D027,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-28,Shipped,1,464344.9738085108,464344.9738085108,North America,Q3-2026,Past town affect democratic change vote participant institution simply.
SO-1000163,Dealer-D049,PROD-3500,Model 3500 Engine,Engines,2026-02-06,Delivered,12,65753.56166306254,789042.7399567505,South America,Q1-2026,Feeling answer information soldier lead book toward.
SO-1000164,Dealer-D043,PROD-950,Model 950 Wheel Loader,Loaders,2026-06-17,Booked,4,290761.4770695198,1163045.9082780792,Asia Pacific,Q2-2026,Movie place offer responsibility fact ability good number cost property.
SO-1000165,Dealer-D034,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-19,Shipped,12,140494.42734920036,1685933.1281904043,Africa,Q3-2026,Window attack moment medical write never hospital like player wonder.
SO-1000166,Dealer-D024,PROD-390,Model 390F Excavator,Excavators,2026-05-09,Draft,8,370832.0035364626,2966656.028291701,North America,Q1-2026,Section ground attack drop price billion old.
SO-1000167,Dealer-D038,PROD-950,Model 950 Wheel Loader,Loaders,2026-03-26,On Hold,5,403935.0720758812,2019675.3603794058,South America,Q3-2026,Card good full poor store range wonder long.
SO-1000168,Dealer-D003,PROD-390,Model 390F Excavator,Excavators,2026-03-24,Draft,3,412630.0396780249,1237890.1190340747,Asia Pacific,Q4-2026,Specific as simply leader fall analysis.
SO-1000169,Dealer-D027,PROD-D10,Model D10 Bulldozer,Dozers,2026-01-23,In Production,12,210598.6888269996,2527184.265923995,Asia Pacific,Q4-2026,Though firm financial huge spring list.
SO-1000170,Dealer-D025,PROD-980,Model 980 Wheel Loader,Loaders,2026-02-15,Scheduled,8,478766.7576511277,3830134.0612090216,South America,Q1-2026,Send course ground sit tend.
SO-1000171,Dealer-D042,PROD-D6,Model D6 Bulldozer,Dozers,2026-02-08,On Hold,1,193374.03324362324,193374.03324362324,Europe,Q1-2026,Event son join hundred keep what fund cost.
SO-1000172,Dealer-D035,PROD-980,Model 980 Wheel Loader,Loaders,2026-05-30,Delivered,12,436467.5470256696,5237610.564308035,North America,Q4-2026,Happen something entire bar interesting issue yet Congress family.
SO-1000173,Dealer-D023,PROD-380,Model 380F Excavator,Excavators,2026-06-07,Scheduled,12,55962.96507675975,671555.580921117,Africa,Q3-2026,Bag produce fill owner international.
SO-1000174,Dealer-D013,PROD-390,Model 390F Excavator,Excavators,2026-04-22,Delivered,8,243323.86645956352,1946590.9316765082,Africa,Q2-2026,Goal amount thank good your ever woman way avoid.
SO-1000175,Dealer-D037,PROD-950,Model 950 Wheel Loader,Loaders,2026-04-18,Shipped,2,183554.00690893276,367108.0138178655,North America,Q2-2026,Guy song quickly well central parent sit alone.
SO-1000176,Dealer-D043,PROD-D6,Model D6 Bulldozer,Dozers,2026-05-02,Shipped,3,150062.58713667662,450187.76141002984,Asia Pacific,Q3-2026,Door population gun we allow.
SO-1000177,Dealer-D014,PROD-980,Model 980 Wheel Loader,Loaders,2026-02-16,In Production,6,170420.35948776838,1022522.1569266103,Asia Pacific,Q4-2026,Quickly we head several off morning.
SO-1000178,Dealer-D008,PROD-D9,Model D9 Bulldozer,Dozers,2026-06-24,Shipped,1,243024.95004356492,243024.95004356492,South America,Q4-2026,Fire everything whether ago control military trial brother.
SO-1000179,Dealer-D047,PROD-D6,Model D6 Bulldozer,Dozers,2026-06-06,Shipped,2,197398.47433105958,394796.94866211916,North America,Q2-2026,Region Democrat partner really your customer career.
SO-1000180,Dealer-D029,PROD-3500,Model 3500 Engine,Engines,2026-03-05,Delivered,8,114278.88416644934,914231.0733315947,Africa,Q1-2026,Later together knowledge because radio.
SO-1000181,Dealer-D026,PROD-3500,Model 3500 Engine,Engines,2026-01-07,Delivered,1,478148.9129265565,478148.9129265565,North America,Q3-2026,Property remember nearly face feel church remember record.
SO-1000182,Dealer-D025,PROD-380,Model 380F Excavator,Excavators,2026-01-29,Delivered,5,149855.2073529678,749276.036764839,North America,Q2-2026,Soldier meeting building cut catch so.
SO-1000183,Dealer-D028,PROD-D9,Model D9 Bulldozer,Dozers,2026-04-30,Delivered,10,426252.96644326195,4262529.66443262,North America,Q3-2026,Guess occur level work candidate.
SO-1000184,Dealer-D044,PROD-380,Model 380F Excavator,Excavators,2026-04-28,Shipped,12,289209.8285487469,3470517.9425849626,Europe,Q2-2026,Assume huge response long improve.
SO-1000185,Dealer-D041,PROD-380,Model 380F Excavator,Excavators,2026-05-19,Delivered,5,234382.6563993226,1171913.281996613,South America,Q3-2026,Statement available win politics last quite general there.
SO-1000186,Dealer-D048,PROD-3600,Model 3600 Engine,Engines,2026-05-16,Booked,6,265667.04046154185,1594002.242769251,Asia Pacific,Q3-2026,Policy consider whom item treat area buy check clearly follow.
SO-1000187,Dealer-D028,PROD-390,Model 390F Excavator,Excavators,2026-02-26,In Production,1,83347.44015869018,83347.44015869018,Africa,Q2-2026,Generation wait thus suffer economy play nearly.
SO-1000188,Dealer-D015,PROD-390,Model 390F Excavator,Excavators,2026-05-03,In Production,3,149050.0966571389,447150.2899714167,Europe,Q3-2026,Person pass behavior political option oil.
SO-1000189,Dealer-D004,PROD-390,Model 390F Excavator,Excavators,2026-03-16,Shipped,2,347757.9297799354,695515.8595598708,Asia Pacific,Q3-2026,Probably result painting successful nor stay.
SO-1000190,Dealer-D034,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-17,In Production,12,311456.7920187992,3737481.5042255907,South America,Q1-2026,Ball we side enough decision.
SO-1000191,Dealer-D048,PROD-980,Model 980 Wheel Loader,Loaders,2026-02-27,Delivered,4,113146.03318708175,452584.132748327,Asia Pacific,Q1-2026,Indicate police marriage phone face what lot source rate father.
SO-1000192,Dealer-D007,PROD-D9,Model D9 Bulldozer,Dozers,2026-05-07,On Hold,6,387490.00930343184,2324940.055820591,Europe,Q1-2026,Read citizen indeed less future.
SO-1000193,Dealer-D026,PROD-390,Model 390F Excavator,Excavators,2026-03-03,Shipped,6,223795.3967676638,1342772.3806059828,North America,Q4-2026,Fine responsibility safe team wish candidate.
SO-1000194,Dealer-D045,PROD-3600,Model 3600 Engine,Engines,2026-04-04,Booked,1,313100.64057462115,313100.64057462115,Europe,Q2-2026,Middle blood drop business last cell anything war.
SO-1000195,Dealer-D023,PROD-3600,Model 3600 Engine,Engines,2026-03-03,Delivered,1,172375.71773830193,172375.71773830193,Europe,Q2-2026,Industry while total spend value return couple city you level these.
SO-1000196,Dealer-D003,PROD-3500,Model 3500 Engine,Engines,2026-06-22,Booked,5,362588.4315021775,1812942.1575108874,Asia Pacific,Q3-2026,Age war measure whom Democrat good anything manager think.
SO-1000197,Dealer-D022,PROD-D6,Model D6 Bulldozer,Dozers,2026-05-12,Delivered,8,492487.5455683103,3939900.3645464825,South America,Q1-2026,Experience account blue care enough hand idea and anything.
SO-1000198,Dealer-D020,PROD-3500,Model 3500 Engine,Engines,2026-01-28,Scheduled,10,64017.09175702598,640170.9175702598,Africa,Q1-2026,Crime network available mean share evidence writer quite budget window.
SO-1000199,Dealer-D032,PROD-380,Model 380F Excavator,Excavators,2026-03-20,Invoiced,5,333517.945315992,1667589.72657996,North America,Q4-2026,Health would newspaper hand certain own husband American.
SO-1000200,Dealer-D046,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-06,Delivered,8,498270.9530744505,3986167.624595604,South America,Q4-2026,Case four listen lead paper.
SO-1000201,Dealer-D011,PROD-3500,Model 3500 Engine,Engines,2026-05-05,Back Ordered,6,92713.07156975137,556278.4294185082,Europe,Q1-2026,Cause use five hotel pattern successful order medical meeting majority.
SO-1000202,Dealer-D031,PROD-D6,Model D6 Bulldozer,Dozers,2026-04-19,Scheduled,3,307023.0343800625,921069.1031401874,Africa,Q1-2026,Feel staff happy purpose woman on someone rise read ago.
SO-1000203,Dealer-D035,PROD-390,Model 390F Excavator,Excavators,2026-05-29,Draft,3,232705.3107677498,698115.9323032494,Asia Pacific,Q4-2026,Enter pretty will official dinner anything lose modern return.
SO-1000204,Dealer-D035,PROD-950,Model 950 Wheel Loader,Loaders,2026-06-15,Delivered,10,330684.3881888041,3306843.881888041,Europe,Q2-2026,Challenge quite all way body affect finish charge.
SO-1000205,Dealer-D035,PROD-380,Model 380F Excavator,Excavators,2026-03-26,Back Ordered,3,311427.67094968073,934283.0128490422,Europe,Q3-2026,Improve simple turn their save artist.
SO-1000206,Dealer-D002,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-02,Shipped,12,152993.95811757454,1835927.4974108944,Europe,Q2-2026,Million night your long heavy what.
SO-1000207,Dealer-D034,PROD-980,Model 980 Wheel Loader,Loaders,2026-01-28,In Production,5,334882.69407478085,1674413.4703739043,Africa,Q4-2026,Treatment garden great sign return poor really particular court.
SO-1000208,Dealer-D050,PROD-390,Model 390F Excavator,Excavators,2026-04-23,Shipped,4,472969.3063864201,1891877.2255456804,Europe,Q1-2026,Everything fear walk word side relate real.
SO-1000209,Dealer-D018,PROD-980,Model 980 Wheel Loader,Loaders,2026-04-30,Delivered,8,466271.22890435654,3730169.8312348523,North America,Q3-2026,First give value somebody event business quality here woman.
SO-1000210,Dealer-D025,PROD-D9,Model D9 Bulldozer,Dozers,2026-05-30,Delivered,3,386507.4573917176,1159522.3721751529,North America,Q3-2026,West source fact explain research get kind either.
SO-1000211,Dealer-D040,PROD-950,Model 950 Wheel Loader,Loaders,2026-06-24,Booked,1,426815.1858965678,426815.1858965678,Asia Pacific,Q2-2026,Degree still even no even body scientist dream anything.
SO-1000212,Dealer-D048,PROD-3500,Model 3500 Engine,Engines,2026-04-29,Back Ordered,10,411264.92067102523,4112649.2067102524,Europe,Q4-2026,Difficult do beyond form line race case who within citizen.
SO-1000213,Dealer-D026,PROD-3600,Model 3600 Engine,Engines,2026-02-06,On Hold,1,174655.63594669045,174655.63594669045,South America,Q3-2026,Local current white fly position traditional become off movement.
SO-1000214,Dealer-D008,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-12,Submitted,6,366188.092636203,2197128.555817218,South America,Q2-2026,Tree company think compare try.
SO-1000215,Dealer-D017,PROD-390,Model 390F Excavator,Excavators,2026-04-26,Delivered,8,447311.66743342497,3578493.3394673998,Africa,Q3-2026,Small control see the face also fear owner.
SO-1000216,Dealer-D047,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-25,Invoiced,5,410033.0444345906,2050165.2221729532,North America,Q3-2026,Expect writer myself management voice surface life cover.
SO-1000217,Dealer-D020,PROD-320,Model 320 Excavator,Excavators,2026-04-29,Invoiced,12,259254.2828868924,3111051.394642709,Asia Pacific,Q4-2026,Former room possible responsibility add.
SO-1000218,Dealer-D039,PROD-320,Model 320 Excavator,Excavators,2026-04-29,Invoiced,1,351188.87412284565,351188.87412284565,Africa,Q3-2026,So nothing serious compare task today still middle.
SO-1000219,Dealer-D046,PROD-3600,Model 3600 Engine,Engines,2026-06-27,Booked,8,144856.8956975129,1158855.1655801032,Asia Pacific,Q2-2026,Husband believe word local very.
SO-1000220,Dealer-D038,PROD-D10,Model D10 Bulldozer,Dozers,2026-05-18,Shipped,4,247305.5218627602,989222.0874510407,Africa,Q2-2026,End dog send west.
SO-1000221,Dealer-D040,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-09,Booked,10,120007.14659118604,1200071.4659118603,Africa,Q2-2026,Old of end growth door property let.
SO-1000222,Dealer-D010,PROD-980,Model 980 Wheel Loader,Loaders,2026-01-28,Scheduled,1,209163.50896133028,209163.50896133028,Asia Pacific,Q1-2026,If maybe time region financial brother.
SO-1000223,Dealer-D026,PROD-950,Model 950 Wheel Loader,Loaders,2026-01-04,Invoiced,2,204190.31593513468,408380.63187026937,South America,Q3-2026,Happen determine whatever long lawyer writer health.
SO-1000224,Dealer-D011,PROD-320,Model 320 Excavator,Excavators,2026-01-10,Scheduled,10,186630.7721647281,1866307.7216472812,Asia Pacific,Q4-2026,Tree serious soon stay seven quite other skin moment month.
SO-1000225,Dealer-D023,PROD-3500,Model 3500 Engine,Engines,2026-03-06,In Production,8,492905.5246554953,3943244.1972439624,South America,Q1-2026,Back nor article natural measure of change foreign.
SO-1000226,Dealer-D034,PROD-D9,Model D9 Bulldozer,Dozers,2026-01-22,Delivered,12,308429.40879059496,3701152.9054871397,North America,Q3-2026,Kind quite response major together knowledge argue car indeed nor.
SO-1000227,Dealer-D042,PROD-980,Model 980 Wheel Loader,Loaders,2026-06-16,On Hold,1,394322.14796754485,394322.14796754485,South America,Q3-2026,Left southern rich how staff second official and general as.
SO-1000228,Dealer-D021,PROD-3600,Model 3600 Engine,Engines,2026-03-18,Shipped,12,271656.0818389839,3259872.982067807,Europe,Q4-2026,Various attorney value all important.
SO-1000229,Dealer-D007,PROD-D9,Model D9 Bulldozer,Dozers,2026-02-17,Delivered,2,105454.65907234617,210909.31814469234,Europe,Q1-2026,She within position inside year him.
SO-1000230,Dealer-D032,PROD-D10,Model D10 Bulldozer,Dozers,2026-05-21,Shipped,1,418035.3375447633,418035.3375447633,Africa,Q1-2026,Heart radio product much president girl condition Mr.
SO-1000231,Dealer-D026,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-12,Delivered,8,469545.2412029949,3756361.929623959,Europe,Q2-2026,Camera without strong series without leg rest interest here discover.
SO-1000232,Dealer-D038,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-22,Booked,3,148419.41014561243,445258.2304368373,South America,Q4-2026,Get every visit right both special information she this.
SO-1000233,Dealer-D022,PROD-950,Model 950 Wheel Loader,Loaders,2026-03-13,Scheduled,12,403539.3965881073,4842472.759057287,South America,Q3-2026,Drive attack order land.
SO-1000234,Dealer-D012,PROD-3500,Model 3500 Engine,Engines,2026-02-28,Delivered,5,128805.41305865896,644027.0652932948,North America,Q3-2026,Each analysis keep music senior.
SO-1000235,Dealer-D021,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-25,Delivered,8,315019.88372550387,2520159.069804031,Africa,Q3-2026,Cell year doctor trouble office.
